tmdb_id,poster_path,overview
57307,/eWWTDuLnYs8D9AuY3n15ggw7KIJ.jpg,"Paul vit de petits délits en tous genres. Bavard, malin, il parvient à s'incruster au domicile d'Alexandre, un musicien, prétextant des liens avec les propriétaires de l'appartement. Tous deux se retrouveront plongés dans une série de mésaventures au cours desquelles ils croiseront la route de la belle Cécilia."
65959,/hD4rved8gcWRO0jiunDd3TDQmJL.jpg,"À la tête d'un grand groupe de quinze casinos, Max Zagury mène une vie heureuse. Homme d'affaires aux apparences respectables mais au passé bien moins. Fier de sa réussite sociale, autoritaire, voulant tout contrôler, il est aussi très possessif avec son unique enfant, sa fille Lisa, archéologue, petite fille à papa, pour laquelle il nourrit des projets ambitieux. Il prévoit de la marier dans la plus pure tradition juive, avec le fils de Roland Azerad, son défunt meilleur ami et malfrat de jeunesse. Mais lorsqu'il apprend que Lisa est déjà très amoureuse et liée à un archéologue Jean-Christophe Dupreux, il voit rouge, d'autant plus qu'il s'agit d'un « goy » élevé dans les pures traditions catholiques et royales..."
48426,/6xOrUs0JL9TK0AeuRdk1tzjkok5.jpg,"Louise, chroniqueuse radio, sait ce qu'elle veut dans la vie, et la vie la gâte. Elle est libre, fougueuse, heureuse. Tout va bien pour elle. Jusqu'au jour où, à la veille de présenter son petit-ami à ses parents, elle perd soudain... son plaisir sexuel ! Alors elle panique et se lance désespérément dans une folle quête pour le retrouver..."
39386,/aeYtaowpQTgp5OvIsimvsFHyNzG.jpg,"Détective parisien branché s'estimant aussi irrésistible avec les femmes que dans le business, Rémi François alias Jack Palmer a finalement accepté la mission que vient de lui confier un obscur petit notaire de province: retrouver Ange Léoni, un citoyen corse introuvable qui a hérité d'un confortable pactole. Une véritable promenade de santé pour Jack Palmer rompu aux missions infiniment plus délicates. Mais à peine arrivé sur l'île de beauté, la promenade de santé va très vite devenir un parcours du combattant. Mystérieusement observé aux jumelles pendant son enquête, Palmer perd de sa superbe devant le mutisme local, les tournées d'alcool de myrte, les indépendantistes qui le kidnappent, les gendarmes qui le molestent par erreur, une voiture pulvérisée et l'énigmatique Ange Léoni qui lui donne de mystérieux rendez-vous ratés."
48394,/veWo3S34BCCkqqHbVZYLt4rbtrO.jpg,"Casablanca Driver est le plus mauvais boxeur de son temps. Par un concours de circonstances, il se retrouve face au champion Jimmy La Renta. Le combat semble perdu d'avance mais pourtant..."
14653,/g2CGI4SkeWDnZSL6F8GNFxM8jmR.jpg,"Trois hommes, la quarantaine, s'interrogent sur leur vie. Vincent vit avec Gabrielle et Georges avec Nathalie. Ils ont l'impression d'étouffer et envient la liberté de Fred, un célibataire qui sort avec de belles filles. Lui rêve de donner enfin un sens à sa vie. Mais Vincent vit une histoire avec une autre femme. Personne n'est au courant, sauf Gabrielle, sa femme. Lui ne sait pas qu'elle sait..."
20200,/w4Ea1P4Ig5B48hZl9owRshUepVs.jpg,"Gustave Klopp est narcoleptique. Il s'endort n'importe où, n'importe quand, ses fréquentes crises de sommeil sont aussi brutales qu'inattendues. Si cette maladie constitue un véritable handicap pour sa vie professionnelle, elle lui permet cependant de vivre, dans ses rêves, des aventures inoubliables.  En effet, dès qu'il s'endort, Gustave devient Klopp, un super-héros invincible et vengeur, Gustave devient Klopp, un super-héros invincible et vengeur...  Gus partage sa vie entre Pam, sa femme qui tient une boutique de manucure et qui rêve à des jours meilleurs, et Lenny Bar, son meilleur ami, karatéka approximatif, disciple inconditionnel de Jean-Claude Vandamme.  Ce petit monde est prédestiné à une vie simple et pépère, dans une petite ville qui sent bon le bonheur et la sérénité. Mais Gus a décidé de « bouger son cul » et entame une thérapie de groupe.  Son psy, Samuel Pupkin, découvre alors que Gus transforme ses rêves en incroyables bandes dessinées..."
190390,/6DD5VR3uKhEX8N6iIPFd5oPKd6t.jpg,"Menacé en Algérie, Ismaël émigre en France, le temps que ceux qu’il fuit l’oublient. Il raconte son parcours clandestin sous la forme d’un conte biblique, l’histoire de Jonas dans la baleine. Ailleurs en France, un vieil agriculteur perd son plus jeune fils. Ses trois enfants l’aident à traverser l’épreuve des funérailles, mais le vieux père, sombre dans une sorte d’indifférence mélancolique, perdant peu à peu jusqu’à la force de vivre. Ces deux histoires ne se rencontrent pas."
10271,/yjBq8pSEXpnmypHkIXqFhVXahnw.jpg,"Un écrivain traverse une crise existentielle majeure. Il veut quitter sa petite amie du moment, doit rédiger la biogaphie d'un footballeur professionnel dont la femme n'est autre que l'ex-femme de sa vie..."
16930,/zzaO8iWpWEA84kD2L02xCOqZ9p3.jpg,"Qui pensait que perdre des clefs de bagnole pouvait mener aussi loin ? Attention, l'aventure est au coin de la rue..."
60104,/aqwZnN6CQclKaCMmZHJDgBcvC5R.jpg,"Mathilde Stangerson et Robert Darzac, fraîchement mariés, se rendent en villégiature chez leurs amis Edith et Arthur Rance au Château d'Hercule. Mais Larsan réapparaît sur leur chemin et terrorise encore la belle Mathilde. Rouletabille, toujours aidé de son fidèle Sainclair, va mener l'enquête pour découvrir comment Larsan est parvenu à s'introduire dans le château fort.."
17825,/3TPmWdZ74vUvF2yNfOU3iWrye3T.jpg,"Le monde va mal, les humains ne rigolent plus, la situation est grave. Le dieu de la blague n'a plus qu'une solution : Michaël Youn et sa bande. Leur mission : accomplir "" Les 11 commandements "" de la blague pour remettre les peuples sur le droit chemin de la rigolade en repoussant les limites de la connerie. Danser la valse en apesanteur à 15 000 mètres d'altitude, inonder une maison pour la transformer en piscine, jouer au beach volley avec une érection contrôlée, faire du roller sous somnifères... Rien n'arrête Michaël Youn et sa bande, et en plus, ils le font pour de vrai !"
56785,/9Nm2SaKsKjmVes4RGvzC1V2dRNU.jpg,"Thierry a quitté la Suisse depuis longtemps lorsqu'il doit y retourner avec Sophie, sa compagne, pour les obsèques de sa grand-mère. Là, un héritage inattendu et important lui est offert à la condition qu'il paraisse capable, aux yeux de ses oncles, d'en faire bon usage. Contrairement à son frère et sa sœur, il échoue et s'apprête même à renoncer à sa part lorsque son cousin, Aloïs (...qui se taperait volontiers Sophie), le persuade de tenter une seconde fois sa chance... Et de renouer avec les valeurs helvétiques !"
52538,/bR5VF8uwqQzJLozryGXzqc0FwNA.jpg,"Ils ont 25 ans et se marient aujourd'hui. Ils ont 35 ans, se sont unis il y a dix ans et se déchirent aujourd'hui. Ils ont 45 ans, se sont déchirés il y a dix ans et tentent aujourd'hui de se réconcilier... Trois mariages dans un mariage, trois couples durant les 24 heures d'une noce quelque peu perturbée par les doutes et les crises de chacun. ""Qu'il est formidable d'aimer"", chante courageusement le curé, à l'heure où un mariage sur trois se termine en divorce... Un sur trois : d'accord, mais lequel ?"
40851,/lig5mfP2ZJ0jl1ihS5mRR6tMJU1.jpg,"L'action se situe au début des années 60, en proche banlieue parisienne. Hannah Goldman (Marilou Berry), juive, a seize ans, deux sœurs très jolies et des parents qui l'aiment. Mais elle n'est pas heureuse, affectée d'un surpoids important elle se trouve profondément moche et nourrit un terrible complexe face à la beauté de ses sœurs et celle de sa camarade de lycée. Mais Hannah a deux grandes qualités : elle est intelligente et particulièrement douée pour la musique. Souhaitant faire une carrière musicale, elle choisit un instrument traditionnellement masculin... la contrebasse. Mais son anticonformisme musical ne s'arrête pas là : elle rêve d'entrer dans le jazz-band de son lycée."
40569,/njz5tpvoP63XAwBgGq4hNO3ILwD.jpg,"Une bande de jeunes voyous inoffensifs vivote de petits coups. Après un braquage loupé, ils se trouvent dans l'impossibilité de régler leurs dettes au caïd du coin, qui, pour le rembourser, leur propose le cambriolage d'une fondation d'art moderne. Mais rien ne se passe comme prévu et tout s'enchaîne... mal. Ainsi l'alarme qui aurait dû être débranchée ne l'est pas, et un des voyous se fait tout de suite piéger dans une des salles du musée. Pour le sortir de là, l'équipe doit cambrioler une quincaillerie pour se procurer du matériel, mais les flics arrivent, et un deuxième est pris. Encore un membre de l'équipe à libérer et encore une partie du plan qui ne se déroule pas comme prévu : ils sont obligés d'occuper le commissariat. Et, pour ne pas alerter les commissariats voisins et mener à bien leur projet initial, les voyous n'ont d'autre solution que de remplacer les vrais flics..."
57714,/2Df7GRfppR57GJ5BB5Sf7Dtm7nW.jpg,"Chantal Letellier est une « femme admirable ». Elle est avocate, et elle gagne toujours. Dans son métier c’est un cador, mais dans sa vie privée c’est une chèvre. Divorcée sympathiquement, elle est flanquée de deux ados « très bien mal élevés ». Côté amour c’est le désert : pas le temps. Comme il faut bien que le corps exulte, elle cède aux avances d'un client. Mais l’homme tombe éperdument amoureux et s’incruste. Pour s’en débarrasser elle entreprend des travaux pour rendre sa maison impraticable. Pour couronner le tout, elle engage un jeune architecte colombien sans papiers, qu’elle vient de faire régulariser. Éperdu de reconnaissance et profitant de l’occasion pour faire son book, celui-ci va lui refaire sa maison en entier, à l'aide d'une équipe de « travailleurs au noir polyvalents ». Elle n’en demandait pas tant !"
40192,/gieCXEDWVb7DBfI3pXSmTzndisN.jpg,"Claude Mendelbaum est un informaticien trentenaire, célibataire, timide, hypocondriaque et transparent. Depuis Vicky, sa dernière histoire d'amour, il a du mal à remonter la pente. Son travail dans une grande tour de la Défense, peu propice aux rencontres amoureuses, lui prend tout son temps, alors forcément les chances de rencontrer ""LA"" femme sont infiniment réduites. Le hasard place Serge sur la route de Claude. Divorcé, père de deux fillettes, Serge est un homme élégant, au sourire immaculé, c'est l'archétype du parfait célibataire qui s'assume sur le fil de la cinquantaine clinquante. Même si les deux hommes sont diamétralement opposés tant dans leur caractère que dans leur démarche, un objectif commun va rapidement les réunir : la quête de l'âme sœur..."
22161,/4oW0GR3rtFmNQ4OWVh2o1Hvi9E2.jpg,"Avril est le nom d'une jeune fille élevée dans un couvent. Elle apprend, alors qu'elle est sur le point de prononcer ses vœux, qu'elle a un frère jumeau. Elle part à sa recherche."
61076,/5b8YKyhrj6RFdYefmJpaRCMkIwT.jpg,"Lorsque Alex Meyer, metteur en scène de comédie musicale, retrouve l'inspiration qu'il avait perdu depuis la rupture avec sa femme, c'est son producteur qui renonce à le suivre : dans ce métier trois ans d'absence c'est très long, trop long... Mais Alex, déterminé, et espérant même secrètement que ce spectacle pourrait lui permettre de reconquérir celle qu'il aime, va alors tenter l'impossible : le monter à "" l'arrache "" dans un entrepôt prêté par un ami, en donnant leur première chance à des jeunes talents et surtout avec la complicité de Matthieu, ce jeune compositeur surdoué qu'il vient de découvrir..."
33704,/4P5kl74MeFaSMDTuxL8DbrnOR0x.jpg,"Antoine, étudiant un peu tête en l'air, est réveillé par son propriétaire qui lui rappelle qu'il doit vider les lieux avant 13h. Il ne veut pas perdre sa caution et décide d'ameuter tous ses amis… Mais ceux-ci se révéleront particulièrement encombrants."
12249,/oacJEKUH4czthUvFdfWY2f5FdMy.jpg,"Deux voisins. Mal dans leur travail et dans leur vie. Face à face en rase campagne, quelque part dans le nord de la France. La cohabitation est difficile. Ils se dérangent et se détestent. Une violente dispute se termine à l'hôpital à cause d'une benne agricole qui s'est écrasée sur eux pendant leur bagarre. Ils sont paralysés des deux jambes et sortent de l'hôpital en chaises roulantes. Après réflexion, chacun renonce au suicide et ils se retrouvent par hasard sur le quai de la gare. Voisins malgré eux, encore. Commence alors pour eux un voyage improbable et atypique. Objectif : aller réclamer des indemnités au constructeur du matériel agricole qui se trouve en Finlande. Ces deux paralytiques vont vivre un véritable parcours initiatique : la découverte de son voisin."
256256,/ngmboU0urgviMjARTA1yjDRfebK.jpg,"Grâce à une vieille recette juive du XVe siècle, un garçon crée un être peu futé, mais très obéissant. Un ami du garçon l'enlève, lui fait commettre un vol et lui permet de fuir. Pour le retrouver, les ennemis d'hier devront travailler en équipe."
56008,/5TTchPYMWkMSj3678ACzgSyf43v.jpg,"Fanny a 30 ans, elle est célibataire et ça commence à lui peser ! Heureusement, elle a invité ce soir un collègue à dîner chez elle et elle compte bien en profiter. Elle veut une aventure d'un soir et il fera l'affaire. À l'heure prévue, tout est prêt. Le pauvre ne sait pas où il met les pieds, et il n'a aucune chance de lui échapper. Mais les choses vont prendre une tournure inattendue..."
1826,/6TsIJvLTlqVZPzpsx6asbz5jkfl.jpg,"Xavier a 30 ans. Il a réalisé son rêve d’enfance, il est devenu écrivain, mais il semble quand même un peu perdu. Il a quelques problèmes avec sa banquière. Il a également des réticences à se fixer avec une fille et enchaîne les aventures amoureuses avec inconséquence. Xavier est contraint de continuer son travail à Londres, puis à Saint‐Pétersbourg. Ces nouveaux voyages lui permettront peut‐être de réconcilier le travail, l’amour et l’écriture."
64758,/n6hQ1asjGJYZdpXgIYP4e2y2RpH.jpg,"Irène est en tournée avec Sale affaire, un one woman show, dans le nord de la France. Elle rencontre Dries, un porteur de géants... C'est le début d'une histoire d'amour ! Histoire d'amour, qui a d'étranges résonances avec le spectacle qu'Irène joue sur scène..."
1935,/kvB5SYoP4qXzajrOgGvMVRl1Dh4.jpg,"Louise, esthéticienne au Mans, vient passer 3 jours chez sa sœur Martine qui vit à Paris. Martine a apparemment tout ! Tout sauf l'essentiel. Et l'essentiel, justement, Louise l'a ! En l'espace de 3 jours, Louise et son bonheur évident exaspèrent Martine au plus haut point et font voler sa vie en éclats."
13746,/krZnF5f0KXJ639jMAgVNkTUntbC.jpg,"Juliette, Florence et Marie sont amies d'enfance.Marie est médecin dans un hôpital public. Elle est mariée depuis 8 ans à Pierre, un artiste peintre sincère, aimant et drôle, dont le défaut majeur est de ne pas ramener un rond à la maison. Marie s'emploie à être une femme parfaite, mais un jour, elle commence à se lasser de tout assumer.Florence est mariée à Julien, chef d'entreprise volontaire et cassant. Rédactrice effacée et craintive dans une agence de publicité, elle se voit confier la responsabilité d'un budget par son patron caractériel.Juliette est avocate. Elle arrive aussi peu à se faire payer par ses clients qu'à trouver un homme qui l'aime.Toutes trois volent quelques moments pour se retrouver et ponctuer leur quotidien de conversations sans retenue. Un constat s'impose : à 35 ans, les idéaux se sont estompés et la réalité prend le pas..."
49838,/h1v8ApDX25sS6vbSL8GoEmYExJY.jpg,"Jacques-Alain Marty, dit ""Jam"", est le patron de Vladis Entreprises, un grand groupe multipôle français. Tout lui réussit, mais depuis quelques semaines, Jam n'est plus dans son état normal. Il est sujet à des crises d'angoisse, liées à un traumatisme d'enfance dont il doit trouver l'antidote. André Morin est comptable dans une petite fabrique de jouets anciens. Il possède quelques actions du groupe Vladis dont il suit assidûment l'évolution du cours. Toujours présent dans les assemblées générales des grands groupes, Morin est l'icône connue et reconnue des petits porteurs. La route de Jam va croiser celle d'André Morin au cours de la grande messe de l'assemblée générale de Vladis. Jam réalise alors qu'en présence du petit comptable, il retrouve tous ses moyens et son charisme qui ont fait de lui l'un des maîtres du monde... Jam décide de ne plus lâcher ce Morin."
17350,/eak0GxOsRmvEbr53yf7jbM8SD8u.jpg,"Éternel ado de presque 30 ans, délaissé par un père affairiste et une mère absente, Brice s'est réfugié dans une posture, un « style » avec lesquels il exprime son vrai vécu intrinsèque : Brice est surfeur, winner... comme Bodhi, le héros de POINT BREAK, son film culte, Brice attend donc SA vague... à Nice ! Personne pourtant ne se risque à se moquer de Brice : redoutable bretteur du langage, Brice s'est fait une spécialité de « casser » tout et tout le monde par le truchement de ses reparties verbales. Il fallait bien qu'un jour Brice soit rattrapé par la réalité..."
12453,/hcWAaBdY87d98s1ulqS9AR4245m.jpg,"Entre le travail dans une usine de chocolat la journée et le sexe consommé à la chaîne le soir, la vie de Loïc est réglée comme du papier à musique. Mais un jour, il fera quelque chose d'exceptionnel, ""de nouveau"". Le jeune homme ne sait pas encore quoi, mais économise déjà sur la nourriture en se coupant l'appétit à coup de cachet contre le mal d'estomac.  Il y a Marie également, l'amie d'enfance, celle chez qui Loïc va dormir après avoir été rodé sur internet, puis dans les rues de la ville. Celle dont Loïc est peut-être amoureux.  Mais tout cela va changer, parce que Loïc va faire des rencontres : le type étrange du Mac Donald d'abord, mais surtout Rui, le footballeur star de l'équipe régionale. Le jeune homme va changer, parce que Marie le forcera à aller plus haut. Parce que Loïc n'est pas un garçon stupide..."
5070,/np3mI3KOUcyejEPVzWGSPsAoY2L.jpg,"Dans le Pigalle des boîtes de nuit, la Beauté professionnelle, c'est Daniela. Quand le client la voit, il a le souffle coupé. Le client vient de gagner gros au Loto. C'est François. Il demande à Daniela « Combien tu prends ?», lui propose immédiatement de devenir sa femme. Elle accepte. Mais on ne quitte pas comme ça Charly, le monde de la nuit..."
34186,/f79n2rX4vUJMh8QC83p018SQTci.jpg,"Bruno Davert est un cadre très supérieur dans une usine de papier. S'étant fait licencier avec quelques centaines de ses collègues pour cause de délocalisation, il est prêt à tout pour retrouver un poste à son niveau, même à tuer ses concurrents."
59565,/ifkKLivTgs3TdygZL1LqRn4g9BH.jpg,Deux amis mariés vont de nouveau rencontrer l'amour... L'un d'eux va voir sa vie bouleversée par l'accident grave d'un de ses fils.
32390,/2qMAOpqTH1RE6Jfp24tHPNuxDb6.jpg,"Une orthophoniste toute simple, mais mariée au fils cadet du roi, devient reine malgré elle à la mort du monarque, et ça rigole pas tous les jours sous les couronnes, ou alors si."
77731,/bY1s3VtYI0x4epHikE4Bg4mtMKN.jpg,Stress ? Manque d'oméga 3 ? Difficultés relationnelles ? Problèmes sexuels ou de transit ? Besoin d'un break ? Inscrivez vous au stage de Simon Arcos et expérimentez sa méthode unique.
39190,/rA1MpQuflaX25AJtOV8mrb4qBjG.jpg,"Au lieu de purger leur peine en prison, six délinquants de la banlieue parisienne se voient proposer une alternative par le juge d'application des peines. Ils doivent accomplir un mois de travaux d'intérêt général dans un petit village de la France profonde. Accompagnés d'Amar, leur éducateur, ils débarquent en pleine campagne, ce qui ne va pas sans inquiéter la population locale, à l'exception de madame le maire, qui voit dans cette initiative une occasion inespérée de faire parler d'elle et de ses administrés. Les six jeunes sont logés dans la grange d'une maison tenue par un ancien légionnaire et sa fille, dont ils tombent tous bien vite amoureux..."
349,/cddLDg4CTg0g7QItlSCEyEagzPY.jpg,"C'est l'été. Marc emmène sa famille au bord de la Méditerranée dans la maison où il passait ses vacances quand il était adolescent. Béatrix, son épouse, doit partager son temps entre sa famille et son amant exigeant, venu la rejoindre.Leur fille Laura, 19 ans, attend avec impatience l'arrivée de son petit copain motard qui l'emmènera vers d'autres rivages. Leur fils Charly reçoit Martin, son meilleur ami, dont Béatrix et Marc ne tardent pas à comprendre qu'il est homosexuel. Ils en tirent un peu rapidement des conclusions concernant les préférences sexuelles de leur fils..."
62723,/lLK0DBJmiZKFh9TVCYeFsEEQPrn.jpg,"En 1988, alors que tout le monde rêvait d'aller faire fortune en Amérique, Johnny Leclerc, lui, ne rêvait que de devenir petit épicier en Algérie. Voici l'histoire de sa réussite !"
59163,/bh4D7RI2tQSpbIivEFGvkzaEPEO.jpg,"Louis a un drôle de Papa : toujours souriant, blagueur, rieur. Pourtant, Louis n'a pas très envie de rire. Sur la route qui les ramène chez eux, le père et son fils vont se retrouver. Au bout de leur voyage, il y aura la lumière. La vie."
14200,/pPx8cu9ly9YN6dfPhmBkusHGclt.jpg,"Lucien, Henri et Gérard. Trois copains éparpillés à travers le monde.Après un casse foireux, Max, leur pote s'est fait pincer. C'était il y a 20 ans.Aujourd'hui, pour fêter la prescription, Max leur révèle enfin où il a planqué le magot. Mais avant de toucher leur part, ils devront décider si Rémy, son fils, est digne de toucher la sienne..."
5171,/sqYxgJgfxSSX6oHVgEHwTMZWAru.jpg,"Clara, Pierre et Claude apprennent la mort de leur mère. Or dans son testament celle-ci écrit que ses enfants n'hériteront que s'ils font ensemble, et sans jamais se séparer, le pèlerinage de Saint-Jacques-de-Compostelle. Seul « hic », Clara, Pierre et Claude se détestent autant qu'ils détestent la marche. Pourtant ils se mettent en route appâtés par l'héritage. Ils seront accompagnés par un groupe de pèlerins dans lequel ils rencontreront Guy, leur guide, Mathilde, une jeune femme sortant d'une chimiothérapie, Camille, une lycéenne qui vient d'avoir son bac et son amie Elsa, Saïd un lycéen musulman, amoureux de Camille, ainsi que son cousin Ramzi, auquel il a fait croire qu'ils se rendaient à La Mecque."
43622,/xZJi7ZU1wEaYOqXZF8H1c1LkJFj.jpg,"L'histoire d'un couple : Franck et Tina. Il l'aime, mais elle ne peut pas l'aimer : l'homme de sa vie vient de mourir, elle est en pleine dépression. Lors d'un voyage en Asie où Tina tente de reprendre goût à la vie, Franck s'impose en douceur comme un guide, un compagnon de voyage, bientôt comme un ami... Tina finira-t-elle par aimer Franck ?"
77154,/fvD8ZemQT8oSz56p9XMx4MSjdTl.jpg,"Bois d'Enghien aime Lucette, la diva, sa maîtresse, mais il doit rompre, car il va signer, l'après-midi même, son contrat de mariage avec Viviane Duverger, jolie jeune fille et jolie dot. Madame Duverger, la mère de Viviane, veut Bois d'Enghien comme gendre. Ou le veut-elle, tout court ? Le (nouveau) riche Irrigua veut s'offrir Lucette comme maîtresse. Tout l'entourage de Lucette, y compris Bois d'Enghien, est d'accord, puisque Irrigua est riche. Mais il est aussi très jaloux..."
40187,/vrLpewqjM2txYujfMxCT194UGVa.jpg,"Claire et Bruno forment depuis douze ans un couple établi, une ""institution"". Au cours d'une journée à la campagne réunissant tous leurs proches, ils vont, par jeu, prétendre qu'ils se séparent.A leur grande surprise, ils s'aperçoivent que personne ne croit plus en leur couple. La famille, les amis se chargent de trouver de bonnes raisons à cette ""rupture"". Claire va prendre conscience de son insatisfaction et Bruno de la nécessité d'être plus vigilant à l'avenir. Mais n'est-il pas déjà trop tard ?"
40004,/j9eQRLNWKpW5GM4nUHSuWvFkeud.jpg,"Paris, juillet 1830. Valentin se perd dans l'alcool, le jeu, les femmes. Il ne croit pas en la vie et surtout pas en l'amour. Son oncle Van Buck ne croit qu'aux vertus de l'argent et du commerce. Irrité par les extravagances de son neveu, Van Buck veut lui faire épouser Cécile, la jeune fille de la baronne de Mantes…"
49715,/h91VE6IuRcww4amHkFCYqQRAbn7.jpg,"Arthur était pourtant sûr qu'avec Lola, ils ne tomberaient jamais dans les clichés du couple ! Mais voilà, aujourd'hui, Lola, 30 ans, élevée au prince charmant, veut une preuve d'amour et une vraie : le mariage ! Elle lui vend un mariage idyllique et Arthur, par amour, finit par se laisser convaincre. Mais attention :uniquement à ses conditions !Entre les rêves de petites filles de Lola, les envies anticonformistes d'Arthur, le mariage en grande pompe qu'imagine la famille, et la réalité qui les rattrape, l'organisation du plus beau jour de leur vie va s'avérer plus compliquée que prévue. Pourvu qu'ils ne fassent pas comme tout le monde... mais en pire !"
78688,/9qsLl9mUAcjf722uysvuJEuuCcb.jpg,"Fontaine Leglou travaille de nuit à Paris en tant qu'anesthésiste. Mais la précision que requiert sa profession n'a d'égale que la confusion qui règne dans sa vie intime. Fontaine est maladroite en tout. Comme une petite voiture se cognant aux murs, Fontaine cherche son chemin."
13728,/6PgKhKkyXYh9WR36O2jYu7jFHkR.jpg,"Sans domicile fixe, Roland trouve par hasard un uniforme de policier. Affamé, il l'enfile pour aller manger à la cantine d'un commissariat de police, où il croise une jeune femme sublime et désespérée, dont la belle-famille refuse de lui rendre son enfant à cause de son passé. Ce combat devient la raison d'exister de notre héros, qui décide de rendre la justice lui-même grâce à son nouvel uniforme. Mais sa maladresse naturelle et sa détermination l'entraînent dans un terrible quiproquo lorsqu'il confond le nom des beaux-parents et celui d'un homme d'affaires médiatique…"
10051,/jJTKsFyyJjG7ZPM7g0DOXPV8jAi.jpg,"Une actrice populaire mais rêvant de cinéma intimiste, un pianiste surdoué qui rêve de jouer devant un public ignorant et naïf, un collectionneur qui vend en un soir toute l'œuvre de sa vie, une jeune provinciale qui tente sa chance à Paris car sa grand-mère lui a dit : « Je n'avais pas les moyens de vivre dans le luxe, alors j'ai décidé d'y travailler. »  Tous ces personnages et leurs compagnons vont se croiser et se retrouver le temps d'une soirée au Café des Théâtres, où ils viendront soigner leur névrose devant un café ou un « tartare frites »."
13748,/2lJFxH732BjLTQzuqMdASoX7IDz.jpg,"Face à l'incompréhension de la population française quant au montant des crédits alloués à la recherche spatiale, le gouvernement lance une vaste opération de communication. En partenariat avec le Centre spatial français, un grand jeu est organisé.""Le ticket pour l'espace"", un jeu à gratter, va permettre à deux civils de séjourner dans la station orbitale européenne, en compagnie d'un équipage professionnel. L'opération est un immense succès. Tout se passe bien, jusqu'à ce que l'un des deux gagnants prenne la station en otage..."
31329,/nXLvN2bESWpNZja5kFsZJ1wfDzJ.jpg,Pourquoi Madame Rose Evangelista a-t-elle prématurément quitté la maison de retraite où Bélisaire et Prudence Beresford sont venus voir leur tante Ada ? Et pourquoi cette vieille dame un peu toquée faisait-elle allusion à un enfant emmuré dans une cheminée ?
13739,/7LMcFXMGSNpsgM6ikntBvNhE2o2.jpg,"Quatre étoiles est une histoire d'argent, donc de sentiments. C'est l'histoire d'une fille qui hérite de 50 000 euros dont elle ne sait pas trop quoi faire. C'est encombrant, l'argent. Ça vous attache, comme les sentiments. Elle décide alors de les dépenser en filant sur la Côte d'Azur. C'est au Carlton qu'elle tombe sur Stéphane. Lui, c'est l'argent des autres qui l'intéresse. Stéphane va en vouloir à l'argent de Franssou. La demoiselle ne va pas se laisser faire. Ils vont faire cause commune, tenter d'escroquer un troisième larron, ex-pilote de course. Une histoire qui mélange vice et vertu, argent et sentiments."
10268,/8tn9qK9ulhBaI0SBQFaj0a2deBY.jpg,"Aymé Pigrenet, agriculteur, la cinquantaine, vient de perdre sa femme dans un accident à la ferme. Ce n'est pas le chagrin qui le submerge mais le travail, dont il ne parvient plus à assumer la charge seul. Il sait que pour s'en sortir, il doit impérativement trouver une autre femme. Mais dans son village, la chose n'est pas facile. Il décide alors de faire appel à une agence matrimoniale. Comprenant que sa recherche n'est pas affective mais utilitaire, Mme Marais, la directrice de l'agence, l'envoie en Roumanie, où de nombreuses filles sont prêtes à tout pour quitter la misère dans laquelle elles vivent. Aymé ne le sait pas, mais sa rencontre avec Elena va peut-être bouleverser sa vie…"
13742,/rYdoMFMBbG7tzurtHrYNc1zcqQz.jpg,"La veille de Noël, Bart, Ladj, Thai, Yasmine et Eve quittent une soirée qui a mal tournée. Eve, très allumeuse, les invite chez elle. Mais lorsque la jeunesse des villes se retrouve dans les griffes de Joseph, l’étrange gardien de sa maison de campagne, la rencontre bascule dans le conte sanglant…"
8736,/kqI4z9Hzw2GqwzLpYYGO29xqb7K.jpg,"JC et Stef sont des amis d'enfance inséparables. JC est « le » dikkenek belge, un donneur de leçon à cinq balles, un moralisateur, un tombeur de minettes, bref une grande gueule intégrale, coiffé comme un peigne. Stef est tout le contraire. Il cherche le grand amour, mais vu qu'il ne bouge pas de son lit, il va avoir du mal à trouver. JC lui explique donc la méthode : faire un sans-faute du point A jusqu'au point G. Entre ces deux points, JC et Stef vont croiser : Claudy, le directeur des abattoirs d'Anderlecht et photographe amateur (de chair fraîche), Greg, un bébé-manager vissé à son portable, Natacha, une nymphette désœuvrée, Fabienne, une pauvre petite fille de riches, Nadine, une institutrice qui préfère la schnouf aux tables de multiplication, ainsi que Laurence, une commissaire de police fâchée avec les conjugaisons, qui ponctue ses phrases à coups de gros calibre."
49887,/9iv7byM1iZHjQ0HXtn17snH1kYb.jpg,"Michel et Gérard sont deux ouvriers dans une usine qui ferme. Leurs recherches d'emplois s'avérant infructueuses, ils décident de passer le baccalauréat pour décrocher un travail. Cela ne va pas sans difficulté…"
44886,/t4tns4MOuad4EPSk5d2Ks9sWqbi.jpg,"Rédactrice de romans-photos pour la revue Toi et Moi, Ariane a tendance à y transposer sa vie amoureuse et celle de sa sœur Lena, en les embellissant. Pourtant, leur vie n'est pas un roman : Ariane s'accroche à Farid qui n'a que faire d'elle tandis que Lena s'ennuie auprès de François, son compagnon. Et si Ariane s'abandonnait à l'amour de Pablo, le bel ouvrier espagnol qui travaille dans son immeuble ? Et si Lena laissait battre son cœur pour Mark, le violoniste prodige qu'elle vient de rencontrer ? Entre la réalité et le roman-photo, les deux sœurs vont-elles enfin trouver le grand amour ?"
